mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
54360041,18,18201,2021,11,1,2,171
54360041,18,18201,2021,11,2,0,73
54360041,18,18201,2021,11,2,1,283
54360041,18,18201,2021,11,2,2,186
54360043,18,18201,2021,11,0,0,14
54360043,18,18201,2021,11,1,0,79
54360043,18,18201,2021,11,1,2,28
54360043,18,18201,2021,11,2,0,57
54360043,18,18201,2021,11,2,2,21
54360048,18,18201,2021,11,0,0,35
54360048,18,18201,2021,11,0,1,26
54360048,18,18201,2021,11,0,2,72
54360048,18,18201,2021,11,1,0,14
54360048,18,18201,2021,11,1,2,21
54360048,18,18201,2021,11,2,0,21
54360048,18,18201,2021,11,2,2,38
54360049,18,18201,2021,11,0,0,77
54360049,18,18201,2021,11,0,2,38
54360049,18,18201,2021,11,1,0,13
54360049,18,18201,2021,11,2,0,34
54360049,18,18201,2021,11,2,2,15
54360050,18,18201,2021,11,0,0,333
54360050,18,18201,2021,11,0,1,569
54360050,18,18201,2021,11,0,2,451
54360050,18,18201,2021,11,1,0,63
54360050,18,18201,2021,11,1,1,473
54360050,18,18201,2021,11,1,2,266
54360050,18,18201,2021,11,2,0,153
54360050,18,18201,2021,11,2,1,505
54360050,18,18201,2021,11,2,2,328
54360051,18,18201,2021,11,0,0,64
54360051,18,18201,2021,11,0,1,61
54360051,18,18201,2021,11,0,2,65
54360051,18,18201,2021,11,1,0,24
54360051,18,18201,2021,11,1,2,10
54360051,18,18201,2021,11,2,0,37
54360051,18,18201,2021,11,2,1,23
54360051,18,18201,2021,11,2,2,28
54360061,18,18201,2021,11,0,0,39
54360061,18,18201,2021,11,0,1,21
54360061,18,18201,2021,11,0,2,20
54360061,18,18201,2021,11,1,0,18
54360061,18,18201,2021,11,1,1,13
54360061,18,18201,2021,11,1,2,18
54360061,18,18201,2021,11,2,0,25
54360061,18,18201,2021,11,2,1,16
54360061,18,18201,2021,11,2,2,19
54360062,18,18201,2021,11,0,0,10
54360063,18,18201,2021,11,0,0,101
54360063,18,18201,2021,11,0,1,76
54360063,18,18201,2021,11,0,2,90
54360063,18,18201,2021,11,1,0,23
54360063,18,18201,2021,11,1,1,24
54360063,18,18201,2021,11,1,2,26
54360063,18,18201,2021,11,2,0,49
54360063,18,18201,2021,11,2,1,41
54360063,18,18201,2021,11,2,2,47
54360069,18,18201,2021,11,0,0,11
54360075,18,18201,2021,11,1,0,12
54360081,18,18201,2021,11,0,0,28
54360081,18,18201,2021,11,0,2,19
54360081,18,18201,2021,11,1,0,39
54360081,18,18201,2021,11,1,1,13
54360081,18,18201,2021,11,1,2,26
54360081,18,18201,2021,11,2,0,35
54360081,18,18201,2021,11,2,2,23
54360082,18,18201,2021,11,0,0,45
54360082,18,18201,2021,11,0,2,12
54360082,18,18201,2021,11,2,0,19
54360091,18,18201,2021,11,0,0,11
54360092,18,18201,2021,11,0,0,181
54360092,18,18201,2021,11,0,1,42
54360092,18,18201,2021,11,0,2,84
54360092,18,18201,2021,11,1,0,76
54360092,18,18201,2021,11,1,2,37
54360092,18,18201,2021,11,2,0,111
54360092,18,18201,2021,11,2,1,20
54360092,18,18201,2021,11,2,2,53
54360095,18,18201,2021,11,0,0,10
54360095,18,18201,2021,11,0,1,30
54360095,18,18201,2021,11,0,2,16
54360095,18,18201,2021,11,2,1,10
54360101,18,18201,2021,11,0,0,53
54360101,18,18201,2021,11,0,1,27
54360101,18,18201,2021,11,0,2,27
54360101,18,18201,2021,11,1,0,22
54360101,18,18201,2021,11,1,1,15
54360101,18,18201,2021,11,1,2,16
54360101,18,18201,2021,11,2,0,32
54360101,18,18201,2021,11,2,1,19
54360101,18,18201,2021,11,2,2,19
54360102,18,18201,2021,11,0,0,132
54360102,18,18201,2021,11,0,1,51
54360102,18,18201,2021,11,0,2,85
54360102,18,18201,2021,11,1,0,66
54360102,18,18201,2021,11,1,1,37
54360102,18,18201,2021,11,1,2,60
54360102,18,18201,2021,11,2,0,88
54360102,18,18201,2021,11,2,1,42
54360102,18,18201,2021,11,2,2,68
54360103,18,18201,2021,11,0,0,62
54360103,18,18201,2021,11,0,2,31
54360103,18,18201,2021,11,1,0,119
54360103,18,18201,2021,11,1,1,20
54360103,18,18201,2021,11,1,2,69
54360103,18,18201,2021,11,2,0,100
54360103,18,18201,2021,11,2,1,13
54360103,18,18201,2021,11,2,2,57
54360104,18,18201,2021,11,0,0,444
54360104,18,18201,2021,11,0,1,446
54360104,18,18201,2021,11,0,2,443
54360104,18,18201,2021,11,1,0,128
54360104,18,18201,2021,11,1,1,316
54360104,18,18201,2021,11,1,2,245
54360104,18,18201,2021,11,2,0,233
54360104,18,18201,2021,11,2,1,360
54360104,18,18201,2021,11,2,2,311
54360105,18,18201,2021,11,0,0,1210
54360105,18,18201,2021,11,0,1,1469
54360105,18,18201,2021,11,0,2,1365
54360105,18,18201,2021,11,1,0,978
54360105,18,18201,2021,11,1,1,1513
54360105,18,18201,2021,11,1,2,1297
54360105,18,18201,2021,11,2,0,1056
54360105,18,18201,2021,11,2,1,1498
54360105,18,18201,2021,11,2,2,1319
54360106,18,18201,2021,11,0,0,1021
54360106,18,18201,2021,11,0,1,884
54360106,18,18201,2021,11,0,2,940
54360106,18,18201,2021,11,1,0,1652
54360106,18,18201,2021,11,1,1,923
54360106,18,18201,2021,11,1,2,1184
54360106,18,18201,2021,11,2,0,1442
54360106,18,18201,2021,11,2,1,910
54360106,18,18201,2021,11,2,2,1103
54360107,18,18201,2021,11,0,0,79
54360107,18,18201,2021,11,0,1,60
54360107,18,18201,2021,11,0,2,55
54360107,18,18201,2021,11,1,0,105
54360107,18,18201,2021,11,1,1,29
54360107,18,18201,2021,11,1,2,65
54360107,18,18201,2021,11,2,0,97
54360107,18,18201,2021,11,2,1,39
54360107,18,18201,2021,11,2,2,61
54360108,18,18201,2021,11,0,0,268
54360108,18,18201,2021,11,0,1,130
54360108,18,18201,2021,11,0,2,203
54360108,18,18201,2021,11,1,0,84
54360108,18,18201,2021,11,1,1,72
54360108,18,18201,2021,11,1,2,108
54360108,18,18201,2021,11,2,0,145
54360108,18,18201,2021,11,2,1,91
54360108,18,18201,2021,11,2,2,140
54360109,18,18201,2021,11,0,0,411
54360109,18,18201,2021,11,0,1,478
54360109,18,18201,2021,11,0,2,449
54360109,18,18201,2021,11,1,0,339
54360109,18,18201,2021,11,1,1,536
54360109,18,18201,2021,11,1,2,477
54360109,18,18201,2021,11,2,0,363
54360109,18,18201,2021,11,2,1,517
54360109,18,18201,2021,11,2,2,467
54360110,18,18201,2021,11,0,0,27
54360110,18,18201,2021,11,0,1,26
54360110,18,18201,2021,11,0,2,24
54360110,18,18201,2021,11,1,0,22
54360110,18,18201,2021,11,1,2,15
54360110,18,18201,2021,11,2,0,24
54360110,18,18201,2021,11,2,2,18
54360111,18,18201,2021,11,0,0,521
54360111,18,18201,2021,11,0,1,256
54360111,18,18201,2021,11,0,2,334
54360111,18,18201,2021,11,1,0,452
54360111,18,18201,2021,11,1,1,109
54360111,18,18201,2021,11,1,2,272
54360111,18,18201,2021,11,2,0,475
54360111,18,18201,2021,11,2,1,158
54360111,18,18201,2021,11,2,2,293
54360112,18,18201,2021,11,0,0,23
54360112,18,18201,2021,11,0,2,31
54360112,18,18201,2021,11,1,0,55
54360112,18,18201,2021,11,1,2,33
54360112,18,18201,2021,11,2,0,45
54360112,18,18201,2021,11,2,2,32
54360113,18,18201,2021,11,0,0,548
54360113,18,18201,2021,11,0,1,84
54360113,18,18201,2021,11,0,2,285
54360113,18,18201,2021,11,1,0,2506
54360113,18,18201,2021,11,1,1,593
54360113,18,18201,2021,11,1,2,1450
54360113,18,18201,2021,11,2,0,1853
54360113,18,18201,2021,11,2,1,424
54360113,18,18201,2021,11,2,2,1062
54360114,18,18201,2021,11,0,0,50
54360114,18,18201,2021,11,0,1,26
54360114,18,18201,2021,11,0,2,39
54360114,18,18201,2021,11,1,0,44
54360114,18,18201,2021,11,1,1,12
54360114,18,18201,2021,11,1,2,19
54360114,18,18201,2021,11,2,0,46
54360114,18,18201,2021,11,2,1,17
54360114,18,18201,2021,11,2,2,26
54360115,18,18201,2021,11,0,0,972
54360115,18,18201,2021,11,0,1,1127
54360115,18,18201,2021,11,0,2,1020
54360115,18,18201,2021,11,1,0,464
54360115,18,18201,2021,11,1,1,917
54360115,18,18201,2021,11,1,2,745
54360115,18,18201,2021,11,2,0,633
54360115,18,18201,2021,11,2,1,987
54360115,18,18201,2021,11,2,2,836
54360116,18,18201,2021,11,0,0,1474
54360116,18,18201,2021,11,0,1,513
54360116,18,18201,2021,11,0,2,927
54360116,18,18201,2021,11,1,0,2377
54360116,18,18201,2021,11,1,1,644
54360116,18,18201,2021,11,1,2,1380
54360116,18,18201,2021,11,2,0,2076
54360116,18,18201,2021,11,2,1,601
54360116,18,18201,2021,11,2,2,1229
54360117,18,18201,2021,11,0,0,572
54360117,18,18201,2021,11,0,1,737
54360117,18,18201,2021,11,0,2,685
54360117,18,18201,2021,11,1,0,656
54360117,18,18201,2021,11,1,1,801
54360117,18,18201,2021,11,1,2,738
54360117,18,18201,2021,11,2,0,628
54360117,18,18201,2021,11,2,1,780
54360117,18,18201,2021,11,2,2,720
54360118,18,18201,2021,11,0,0,590
54360118,18,18201,2021,11,0,1,689
54360118,18,18201,2021,11,0,2,655
54360118,18,18201,2021,11,1,0,324
54360118,18,18201,2021,11,1,1,521
54360118,18,18201,2021,11,1,2,453
54360118,18,18201,2021,11,2,0,413
54360118,18,18201,2021,11,2,1,577
54360118,18,18201,2021,11,2,2,520
54360119,18,18201,2021,11,0,0,256
54360119,18,18201,2021,11,0,1,258
54360119,18,18201,2021,11,0,2,290
54360119,18,18201,2021,11,1,0,66
54360119,18,18201,2021,11,1,1,73
54360119,18,18201,2021,11,1,2,114
54360119,18,18201,2021,11,2,0,130
54360119,18,18201,2021,11,2,1,135
54360119,18,18201,2021,11,2,2,173
54360120,18,18201,2021,11,0,0,96
54360120,18,18201,2021,11,0,1,22
54360120,18,18201,2021,11,0,2,71
54360120,18,18201,2021,11,1,0,34
54360120,18,18201,2021,11,1,1,37
54360120,18,18201,2021,11,1,2,42
54360120,18,18201,2021,11,2,0,55
54360120,18,18201,2021,11,2,1,32
54360120,18,18201,2021,11,2,2,52
54360121,18,18201,2021,11,0,0,218
54360121,18,18201,2021,11,0,1,95
54360121,18,18201,2021,11,0,2,154
54360121,18,18201,2021,11,1,0,267
54360121,18,18201,2021,11,1,1,113
54360121,18,18201,2021,11,1,2,168
54360121,18,18201,2021,11,2,0,251
54360121,18,18201,2021,11,2,1,107
54360121,18,18201,2021,11,2,2,163
54360122,18,18201,2021,11,0,0,51
54360122,18,18201,2021,11,0,1,20
54360122,18,18201,2021,11,0,2,43
54360122,18,18201,2021,11,1,0,59
54360122,18,18201,2021,11,1,1,20
54360122,18,18201,2021,11,1,2,40
54360122,18,18201,2021,11,2,0,56
54360122,18,18201,2021,11,2,1,20
54360122,18,18201,2021,11,2,2,41
54360123,18,18201,2021,11,0,0,17
54360123,18,18201,2021,11,0,2,11
54360123,18,18201,2021,11,1,0,31
54360123,18,18201,2021,11,1,1,12
54360123,18,18201,2021,11,1,2,21
54360123,18,18201,2021,11,2,0,27
54360123,18,18201,2021,11,2,2,18
54360124,18,18201,2021,11,0,0,72
54360124,18,18201,2021,11,0,2,38
54360124,18,18201,2021,11,1,0,48
54360124,18,18201,2021,11,1,2,31
54360124,18,18201,2021,11,2,0,56
54360124,18,18201,2021,11,2,2,33
54360125,18,18201,2021,11,0,1,23
54360125,18,18201,2021,11,0,2,21
54360125,18,18201,2021,11,1,0,33
54360125,18,18201,2021,11,1,1,52
54360125,18,18201,2021,11,1,2,45
54360125,18,18201,2021,11,2,0,25
54360125,18,18201,2021,11,2,1,42
54360125,18,18201,2021,11,2,2,37
54360126,18,18201,2021,11,0,0,1696
54360126,18,18201,2021,11,0,1,1211
54360126,18,18201,2021,11,0,2,1402
54360126,18,18201,2021,11,1,0,1706
54360126,18,18201,2021,11,1,1,1099
54360126,18,18201,2021,11,1,2,1404
54360126,18,18201,2021,11,2,0,1702
54360126,18,18201,2021,11,2,1,1137
54360126,18,18201,2021,11,2,2,1403
54360127,18,18201,2021,11,0,0,792
54360127,18,18201,2021,11,0,1,325
54360127,18,18201,2021,11,0,2,465
54360127,18,18201,2021,11,1,0,1081
54360127,18,18201,2021,11,1,1,226
54360127,18,18201,2021,11,1,2,732
54360127,18,18201,2021,11,2,0,984
54360127,18,18201,2021,11,2,1,259
54360127,18,18201,2021,11,2,2,643
54360128,18,18201,2021,11,0,0,215
54360128,18,18201,2021,11,0,1,52
54360128,18,18201,2021,11,0,2,132
54360128,18,18201,2021,11,1,0,167
54360128,18,18201,2021,11,1,1,142
