mesh1kmid,lon_center,lat_center,lon_max,lat_max,lon_min,lat_min,prefcode,citycode
53366141,136.143753,35.8708344,136.149994,35.875,136.137497,35.8666649,18,18209
53366142,136.15625,35.8708344,136.162506,35.875,136.149994,35.8666649,18,18209
53366143,136.168747,35.8708344,136.175003,35.875,136.162506,35.8666649,18,18209
53366144,136.181244,35.8708344,136.1875,35.875,136.175003,35.8666649,18,18209
53366145,136.193756,35.8708344,136.199997,35.875,136.1875,35.8666649,18,18209
53366146,136.206253,35.8708344,136.212494,35.875,136.199997,35.8666649,18,18209
53366147,136.21875,35.8708344,136.225006,35.875,136.212494,35.8666649,18,18209
53366148,136.231247,35.8708344,136.237503,35.875,136.225006,35.8666649,18,18209
53366149,136.243744,35.8708344,136.25,35.875,136.237503,35.8666649,18,18209
53366150,136.131256,35.8791656,136.137497,35.8833351,136.125,35.875,18,18209
53366151,136.143753,35.8791656,136.149994,35.8833351,136.137497,35.875,18,18209
53366152,136.15625,35.8791656,136.162506,35.8833351,136.149994,35.875,18,18209
53366153,136.168747,35.8791656,136.175003,35.8833351,136.162506,35.875,18,18209
53366154,136.181244,35.8791656,136.1875,35.8833351,136.175003,35.875,18,18209
53366155,136.193756,35.8791656,136.199997,35.8833351,136.1875,35.875,18,18209
53366156,136.206253,35.8791656,136.212494,35.8833351,136.199997,35.875,18,18209
53366157,136.21875,35.8791656,136.225006,35.8833351,136.212494,35.875,18,18209
53366158,136.231247,35.8791656,136.237503,35.8833351,136.225006,35.875,18,18209
53366159,136.243744,35.8791656,136.25,35.8833351,136.237503,35.875,18,18209
53366160,136.131256,35.8875008,136.137497,35.8916664,136.125,35.8833351,18,18209
53366161,136.143753,35.8875008,136.149994,35.8916664,136.137497,35.8833351,18,18209
53366162,136.15625,35.8875008,136.162506,35.8916664,136.149994,35.8833351,18,18209
53366163,136.168747,35.8875008,136.175003,35.8916664,136.162506,35.8833351,18,18209
53366164,136.181244,35.8875008,136.1875,35.8916664,136.175003,35.8833351,18,18209
53366165,136.193756,35.8875008,136.199997,35.8916664,136.1875,35.8833351,18,18209
53366166,136.206253,35.8875008,136.212494,35.8916664,136.199997,35.8833351,18,18209
53366167,136.21875,35.8875008,136.225006,35.8916664,136.212494,35.8833351,18,18209
53366168,136.231247,35.8875008,136.237503,35.8916664,136.225006,35.8833351,18,18209
53366169,136.243744,35.8875008,136.25,35.8916664,136.237503,35.8833351,18,18209
53366170,136.131256,35.8958321,136.137497,35.9000015,136.125,35.8916664,18,18209
53366171,136.143753,35.8958321,136.149994,35.9000015,136.137497,35.8916664,18,18209
53366172,136.15625,35.8958321,136.162506,35.9000015,136.149994,35.8916664,18,18209
53366173,136.168747,35.8958321,136.175003,35.9000015,136.162506,35.8916664,18,18209
53366174,136.181244,35.8958321,136.1875,35.9000015,136.175003,35.8916664,18,18209
53366175,136.193756,35.8958321,136.199997,35.9000015,136.1875,35.8916664,18,18209
53366176,136.206253,35.8958321,136.212494,35.9000015,136.199997,35.8916664,18,18209
53366177,136.21875,35.8958321,136.225006,35.9000015,136.212494,35.8916664,18,18209
53366178,136.231247,35.8958321,136.237503,35.9000015,136.225006,35.8916664,18,18209
53366179,136.243744,35.8958321,136.25,35.9000015,136.237503,35.8916664,18,18209
53366180,136.131256,35.9041672,136.137497,35.9083328,136.125,35.9000015,18,18209
53366181,136.143753,35.9041672,136.149994,35.9083328,136.137497,35.9000015,18,18209
53366182,136.15625,35.9041672,136.162506,35.9083328,136.149994,35.9000015,18,18209
53366183,136.168747,35.9041672,136.175003,35.9083328,136.162506,35.9000015,18,18209
53366184,136.181244,35.9041672,136.1875,35.9083328,136.175003,35.9000015,18,18209
53366185,136.193756,35.9041672,136.199997,35.9083328,136.1875,35.9000015,18,18209
53366186,136.206253,35.9041672,136.212494,35.9083328,136.199997,35.9000015,18,18209
53366187,136.21875,35.9041672,136.225006,35.9083328,136.212494,35.9000015,18,18209
53366188,136.231247,35.9041672,136.237503,35.9083328,136.225006,35.9000015,18,18209
53366189,136.243744,35.9041672,136.25,35.9083328,136.237503,35.9000015,18,18209
53366190,136.131256,35.9124985,136.137497,35.9166679,136.125,35.9083328,18,18209
53366191,136.143753,35.9124985,136.149994,35.9166679,136.137497,35.9083328,18,18209
53366192,136.15625,35.9124985,136.162506,35.9166679,136.149994,35.9083328,18,18209
53366193,136.168747,35.9124985,136.175003,35.9166679,136.162506,35.9083328,18,18209
53366194,136.181244,35.9124985,136.1875,35.9166679,136.175003,35.9083328,18,18209
53366195,136.193756,35.9124985,136.199997,35.9166679,136.1875,35.9083328,18,18209
53366196,136.206253,35.9124985,136.212494,35.9166679,136.199997,35.9083328,18,18209
53366197,136.21875,35.9124985,136.225006,35.9166679,136.212494,35.9083328,18,18209
53366198,136.231247,35.9124985,136.237503,35.9166679,136.225006,35.9083328,18,18209
53366199,136.243744,35.9124985,136.25,35.9166679,136.237503,35.9083328,18,18209
53366210,136.256256,35.8458328,136.262497,35.8499985,136.25,35.8416672,18,18209
53366220,136.256256,35.8541679,136.262497,35.8583336,136.25,35.8499985,18,18209
53366221,136.268753,35.8541679,136.274994,35.8583336,136.262497,35.8499985,18,18209
53366230,136.256256,35.8624992,136.262497,35.8666649,136.25,35.8583336,18,18209
53366231,136.268753,35.8624992,136.274994,35.8666649,136.262497,35.8583336,18,18209
53366240,136.256256,35.8708344,136.262497,35.875,136.25,35.8666649,18,18209
53366241,136.268753,35.8708344,136.274994,35.875,136.262497,35.8666649,18,18209
53366242,136.28125,35.8708344,136.287506,35.875,136.274994,35.8666649,18,18209
53366243,136.293747,35.8708344,136.300003,35.875,136.287506,35.8666649,18,18209
53366250,136.256256,35.8791656,136.262497,35.8833351,136.25,35.875,18,18209
53366251,136.268753,35.8791656,136.274994,35.8833351,136.262497,35.875,18,18209
53366252,136.28125,35.8791656,136.287506,35.8833351,136.274994,35.875,18,18209
53366253,136.293747,35.8791656,136.300003,35.8833351,136.287506,35.875,18,18209
53366260,136.256256,35.8875008,136.262497,35.8916664,136.25,35.8833351,18,18209
53366261,136.268753,35.8875008,136.274994,35.8916664,136.262497,35.8833351,18,18209
53366262,136.28125,35.8875008,136.287506,35.8916664,136.274994,35.8833351,18,18209
53366263,136.293747,35.8875008,136.300003,35.8916664,136.287506,35.8833351,18,18209
53366264,136.306244,35.8875008,136.3125,35.8916664,136.300003,35.8833351,18,18209
53366270,136.256256,35.8958321,136.262497,35.9000015,136.25,35.8916664,18,18209
53366271,136.268753,35.8958321,136.274994,35.9000015,136.262497,35.8916664,18,18209
53366272,136.28125,35.8958321,136.287506,35.9000015,136.274994,35.8916664,18,18209
53366273,136.293747,35.8958321,136.300003,35.9000015,136.287506,35.8916664,18,18209
53366274,136.306244,35.8958321,136.3125,35.9000015,136.300003,35.8916664,18,18209
53366280,136.256256,35.9041672,136.262497,35.9083328,136.25,35.9000015,18,18209
53366281,136.268753,35.9041672,136.274994,35.9083328,136.262497,35.9000015,18,18209
53366282,136.28125,35.9041672,136.287506,35.9083328,136.274994,35.9000015,18,18209
53366283,136.293747,35.9041672,136.300003,35.9083328,136.287506,35.9000015,18,18209
53366284,136.306244,35.9041672,136.3125,35.9083328,136.300003,35.9000015,18,18209
53366290,136.256256,35.9124985,136.262497,35.9166679,136.25,35.9083328,18,18209
53366291,136.268753,35.9124985,136.274994,35.9166679,136.262497,35.9083328,18,18209
53366292,136.28125,35.9124985,136.287506,35.9166679,136.274994,35.9083328,18,18209
53366293,136.293747,35.9124985,136.300003,35.9166679,136.287506,35.9083328,18,18209
53366294,136.306244,35.9124985,136.3125,35.9166679,136.300003,35.9083328,18,18209
53367006,136.081253,35.9208336,136.087494,35.9249992,136.074997,35.9166679,18,18209
53367100,136.131256,35.9208336,136.137497,35.9249992,136.125,35.9166679,18,18209
53367101,136.143753,35.9208336,136.149994,35.9249992,136.137497,35.9166679,18,18209
53367102,136.15625,35.9208336,136.162506,35.9249992,136.149994,35.9166679,18,18209
53367103,136.168747,35.9208336,136.175003,35.9249992,136.162506,35.9166679,18,18209
53367104,136.181244,35.9208336,136.1875,35.9249992,136.175003,35.9166679,18,18209
53367105,136.193756,35.9208336,136.199997,35.9249992,136.1875,35.9166679,18,18209
53367106,136.206253,35.9208336,136.212494,35.9249992,136.199997,35.9166679,18,18209
53367107,136.21875,35.9208336,136.225006,35.9249992,136.212494,35.9166679,18,18209
53367108,136.231247,35.9208336,136.237503,35.9249992,136.225006,35.9166679,18,18209
53367109,136.243744,35.9208336,136.25,35.9249992,136.237503,35.9166679,18,18209
53367111,136.143753,35.9291649,136.149994,35.9333344,136.137497,35.9249992,18,18209
53367112,136.15625,35.9291649,136.162506,35.9333344,136.149994,35.9249992,18,18209
53367113,136.168747,35.9291649,136.175003,35.9333344,136.162506,35.9249992,18,18209
53367114,136.181244,35.9291649,136.1875,35.9333344,136.175003,35.9249992,18,18209
53367115,136.193756,35.9291649,136.199997,35.9333344,136.1875,35.9249992,18,18209
53367117,136.21875,35.9291649,136.225006,35.9333344,136.212494,35.9249992,18,18209
53367118,136.231247,35.9291649,136.237503,35.9333344,136.225006,35.9249992,18,18209
53367119,136.243744,35.9291649,136.25,35.9333344,136.237503,35.9249992,18,18209
53367121,136.143753,35.9375,136.149994,35.9416656,136.137497,35.9333344,18,18209
53367128,136.231247,35.9375,136.237503,35.9416656,136.225006,35.9333344,18,18209
53367129,136.243744,35.9375,136.25,35.9416656,136.237503,35.9333344,18,18209
53367139,136.243744,35.9458351,136.25,35.9500008,136.237503,35.9416656,18,18209
53367200,136.256256,35.9208336,136.262497,35.9249992,136.25,35.9166679,18,18209
53367201,136.268753,35.9208336,136.274994,35.9249992,136.262497,35.9166679,18,18209
53367202,136.28125,35.9208336,136.287506,35.9249992,136.274994,35.9166679,18,18209
53367203,136.293747,35.9208336,136.300003,35.9249992,136.287506,35.9166679,18,18209
53367204,136.306244,35.9208336,136.3125,35.9249992,136.300003,35.9166679,18,18209
53367210,136.256256,35.9291649,136.262497,35.9333344,136.25,35.9249992,18,18209
53367211,136.268753,35.9291649,136.274994,35.9333344,136.262497,35.9249992,18,18209
53367212,136.28125,35.9291649,136.287506,35.9333344,136.274994,35.9249992,18,18209
53367213,136.293747,35.9291649,136.300003,35.9333344,136.287506,35.9249992,18,18209
53367214,136.306244,35.9291649,136.3125,35.9333344,136.300003,35.9249992,18,18209
53367215,136.318756,35.9291649,136.324997,35.9333344,136.3125,35.9249992,18,18209
53367220,136.256256,35.9375,136.262497,35.9416656,136.25,35.9333344,18,18209
53367221,136.268753,35.9375,136.274994,35.9416656,136.262497,35.9333344,18,18209
53367222,136.28125,35.9375,136.287506,35.9416656,136.274994,35.9333344,18,18209
53367223,136.293747,35.9375,136.300003,35.9416656,136.287506,35.9333344,18,18209
53367224,136.306244,35.9375,136.3125,35.9416656,136.300003,35.9333344,18,18209
54361148,136.231247,36.1208344,136.237503,36.125,136.225006,36.1166649,18,18210
54361149,136.243744,36.1208344,136.25,36.125,136.237503,36.1166649,18,18210
54361155,136.193756,36.1291656,136.199997,36.1333351,136.1875,36.125,18,18210
54361156,136.206253,36.1291656,136.212494,36.1333351,136.199997,36.125,18,18210
54361157,136.21875,36.1291656,136.225006,36.1333351,136.212494,36.125,18,18210
54361158,136.231247,36.1291656,136.237503,36.1333351,136.225006,36.125,18,18210
54361159,136.243744,36.1291656,136.25,36.1333351,136.237503,36.125,18,18210
54361164,136.181244,36.1375008,136.1875,36.1416664,136.175003,36.1333351,18,18210
54361165,136.193756,36.1375008,136.199997,36.1416664,136.1875,36.1333351,18,18210
54361166,136.206253,36.1375008,136.212494,36.1416664,136.199997,36.1333351,18,18210
54361167,136.21875,36.1375008,136.225006,36.1416664,136.212494,36.1333351,18,18210
54361168,136.231247,36.1375008,136.237503,36.1416664,136.225006,36.1333351,18,18210
54361169,136.243744,36.1375008,136.25,36.1416664,136.237503,36.1333351,18,18210
54361173,136.168747,36.1458321,136.175003,36.1500015,136.162506,36.1416664,18,18210
54361174,136.181244,36.1458321,136.1875,36.1500015,136.175003,36.1416664,18,18210
54361175,136.193756,36.1458321,136.199997,36.1500015,136.1875,36.1416664,18,18210
54361176,136.206253,36.1458321,136.212494,36.1500015,136.199997,36.1416664,18,18210
54361177,136.21875,36.1458321,136.225006,36.1500015,136.212494,36.1416664,18,18210
54361178,136.231247,36.1458321,136.237503,36.1500015,136.225006,36.1416664,18,18210
54361179,136.243744,36.1458321,136.25,36.1500015,136.237503,36.1416664,18,18210
54361183,136.168747,36.1541672,136.175003,36.1583328,136.162506,36.1500015,18,18210
54361184,136.181244,36.1541672,136.1875,36.1583328,136.175003,36.1500015,18,18210
54361185,136.193756,36.1541672,136.199997,36.1583328,136.1875,36.1500015,18,18210
54361186,136.206253,36.1541672,136.212494,36.1583328,136.199997,36.1500015,18,18210
54361187,136.21875,36.1541672,136.225006,36.1583328,136.212494,36.1500015,18,18210
54361188,136.231247,36.1541672,136.237503,36.1583328,136.225006,36.1500015,18,18210
54361189,136.243744,36.1541672,136.25,36.1583328,136.237503,36.1500015,18,18210
54361193,136.168747,36.1624985,136.175003,36.1666679,136.162506,36.1583328,18,18210
54361194,136.181244,36.1624985,136.1875,36.1666679,136.175003,36.1583328,18,18210
54361195,136.193756,36.1624985,136.199997,36.1666679,136.1875,36.1583328,18,18210
54361196,136.206253,36.1624985,136.212494,36.1666679,136.199997,36.1583328,18,18210
54361197,136.21875,36.1624985,136.225006,36.1666679,136.212494,36.1583328,18,18210
54361198,136.231247,36.1624985,136.237503,36.1666679,136.225006,36.1583328,18,18210
54361199,136.243744,36.1624985,136.25,36.1666679,136.237503,36.1583328,18,18210
54361225,136.318756,36.1041679,136.324997,36.1083336,136.3125,36.0999985,18,18210
54361230,136.256256,36.1124992,136.262497,36.1166649,136.25,36.1083336,18,18210
54361231,136.268753,36.1124992,136.274994,36.1166649,136.262497,36.1083336,18,18210
54361234,136.306244,36.1124992,136.3125,36.1166649,136.300003,36.1083336,18,18210
54361235,136.318756,36.1124992,136.324997,36.1166649,136.3125,36.1083336,18,18210
54361236,136.331253,36.1124992,136.337494,36.1166649,136.324997,36.1083336,18,18210
54361237,136.34375,36.1124992,136.350006,36.1166649,136.337494,36.1083336,18,18210
54361240,136.256256,36.1208344,136.262497,36.125,136.25,36.1166649,18,18210
54361241,136.268753,36.1208344,136.274994,36.125,136.262497,36.1166649,18,18210
54361242,136.28125,36.1208344,136.287506,36.125,136.274994,36.1166649,18,18210
54361243,136.293747,36.1208344,136.300003,36.125,136.287506,36.1166649,18,18210
54361244,136.306244,36.1208344,136.3125,36.125,136.300003,36.1166649,18,18210
54361245,136.318756,36.1208344,136.324997,36.125,136.3125,36.1166649,18,18210
54361246,136.331253,36.1208344,136.337494,36.125,136.324997,36.1166649,18,18210
54361247,136.34375,36.1208344,136.350006,36.125,136.337494,36.1166649,18,18210
54361248,136.356247,36.1208344,136.362503,36.125,136.350006,36.1166649,18,18210
54361250,136.256256,36.1291656,136.262497,36.1333351,136.25,36.125,18,18210
54361251,136.268753,36.1291656,136.274994,36.1333351,136.262497,36.125,18,18210
54361252,136.28125,36.1291656,136.287506,36.1333351,136.274994,36.125,18,18210
54361253,136.293747,36.1291656,136.300003,36.1333351,136.287506,36.125,18,18210
54361254,136.306244,36.1291656,136.3125,36.1333351,136.300003,36.125,18,18210
54361255,136.318756,36.1291656,136.324997,36.1333351,136.3125,36.125,18,18210
54361256,136.331253,36.1291656,136.337494,36.1333351,136.324997,36.125,18,18210
54361257,136.34375,36.1291656,136.350006,36.1333351,136.337494,36.125,18,18210
54361258,136.356247,36.1291656,136.362503,36.1333351,136.350006,36.125,18,18210
54361260,136.256256,36.1375008,136.262497,36.1416664,136.25,36.1333351,18,18210
54361261,136.268753,36.1375008,136.274994,36.1416664,136.262497,36.1333351,18,18210
54361262,136.28125,36.1375008,136.287506,36.1416664,136.274994,36.1333351,18,18210
54361263,136.293747,36.1375008,136.300003,36.1416664,136.287506,36.1333351,18,18210
54361264,136.306244,36.1375008,136.3125,36.1416664,136.300003,36.1333351,18,18210
54361265,136.318756,36.1375008,136.324997,36.1416664,136.3125,36.1333351,18,18210
54361266,136.331253,36.1375008,136.337494,36.1416664,136.324997,36.1333351,18,18210
54361267,136.34375,36.1375008,136.350006,36.1416664,136.337494,36.1333351,18,18210
54361268,136.356247,36.1375008,136.362503,36.1416664,136.350006,36.1333351,18,18210
54361269,136.368744,36.1375008,136.375,36.1416664,136.362503,36.1333351,18,18210
54361270,136.256256,36.1458321,136.262497,36.1500015,136.25,36.1416664,18,18210
54361271,136.268753,36.1458321,136.274994,36.1500015,136.262497,36.1416664,18,18210
54361272,136.28125,36.1458321,136.287506,36.1500015,136.274994,36.1416664,18,18210
54361273,136.293747,36.1458321,136.300003,36.1500015,136.287506,36.1416664,18,18210
54361274,136.306244,36.1458321,136.3125,36.1500015,136.300003,36.1416664,18,18210
54361275,136.318756,36.1458321,136.324997,36.1500015,136.3125,36.1416664,18,18210
54361276,136.331253,36.1458321,136.337494,36.1500015,136.324997,36.1416664,18,18210
54361277,136.34375,36.1458321,136.350006,36.1500015,136.337494,36.1416664,18,18210
54361278,136.356247,36.1458321,136.362503,36.1500015,136.350006,36.1416664,18,18210
54361279,136.368744,36.1458321,136.375,36.1500015,136.362503,36.1416664,18,18210
54361280,136.256256,36.1541672,136.262497,36.1583328,136.25,36.1500015,18,18210
54361281,136.268753,36.1541672,136.274994,36.1583328,136.262497,36.1500015,18,18210
54361282,136.28125,36.1541672,136.287506,36.1583328,136.274994,36.1500015,18,18210
54361283,136.293747,36.1541672,136.300003,36.1583328,136.287506,36.1500015,18,18210
54361284,136.306244,36.1541672,136.3125,36.1583328,136.300003,36.1500015,18,18210
54361285,136.318756,36.1541672,136.324997,36.1583328,136.3125,36.1500015,18,18210
54361286,136.331253,36.1541672,136.337494,36.1583328,136.324997,36.1500015,18,18210
54361287,136.34375,36.1541672,136.350006,36.1583328,136.337494,36.1500015,18,18210
54361288,136.356247,36.1541672,136.362503,36.1583328,136.350006,36.1500015,18,18210
54361289,136.368744,36.1541672,136.375,36.1583328,136.362503,36.1500015,18,18210
54361290,136.256256,36.1624985,136.262497,36.1666679,136.25,36.1583328,18,18210
54361291,136.268753,36.1624985,136.274994,36.1666679,136.262497,36.1583328,18,18210
54361292,136.28125,36.1624985,136.287506,36.1666679,136.274994,36.1583328,18,18210
54361293,136.293747,36.1624985,136.300003,36.1666679,136.287506,36.1583328,18,18210
54361294,136.306244,36.1624985,136.3125,36.1666679,136.300003,36.1583328,18,18210
54361295,136.318756,36.1624985,136.324997,36.1666679,136.3125,36.1583328,18,18210
54361296,136.331253,36.1624985,136.337494,36.1666679,136.324997,36.1583328,18,18210
54361297,136.34375,36.1624985,136.350006,36.1666679,136.337494,36.1583328,18,18210
54361298,136.356247,36.1624985,136.362503,36.1666679,136.350006,36.1583328,18,18210
54361299,136.368744,36.1624985,136.375,36.1666679,136.362503,36.1583328,18,18210
54361350,136.381256,36.1291656,136.387497,36.1333351,136.375,36.125,18,18210
54361351,136.393753,36.1291656,136.399994,36.1333351,136.387497,36.125,18,18210
54361352,136.40625,36.1291656,136.412506,36.1333351,136.399994,36.125,18,18210
54361360,136.381256,36.1375008,136.387497,36.1416664,136.375,36.1333351,18,18210
54361361,136.393753,36.1375008,136.399994,36.1416664,136.387497,36.1333351,18,18210
54361362,136.40625,36.1375008,136.412506,36.1416664,136.399994,36.1333351,18,18210
54361363,136.418747,36.1375008,136.425003,36.1416664,136.412506,36.1333351,18,18210
54361364,136.431244,36.1375008,136.4375,36.1416664,136.425003,36.1333351,18,18210
54361370,136.381256,36.1458321,136.387497,36.1500015,136.375,36.1416664,18,18210
54361371,136.393753,36.1458321,136.399994,36.1500015,136.387497,36.1416664,18,18210
54361372,136.40625,36.1458321,136.412506,36.1500015,136.399994,36.1416664,18,18210
54361373,136.418747,36.1458321,136.425003,36.1500015,136.412506,36.1416664,18,18210
54361380,136.381256,36.1541672,136.387497,36.1583328,136.375,36.1500015,18,18210
54361381,136.393753,36.1541672,136.399994,36.1583328,136.387497,36.1500015,18,18210
54361382,136.40625,36.1541672,136.412506,36.1583328,136.399994,36.1500015,18,18210
54361383,136.418747,36.1541672,136.425003,36.1583328,136.412506,36.1500015,18,18210
54361390,136.381256,36.1624985,136.387497,36.1666679,136.375,36.1583328,18,18210
54361391,136.393753,36.1624985,136.399994,36.1666679,136.387497,36.1583328,18,18210
54361392,136.40625,36.1624985,136.412506,36.1666679,136.399994,36.1583328,18,18210
54362008,136.106247,36.1708336,136.112503,36.1749992,136.100006,36.1666679,18,18210
54362009,136.118744,36.1708336,136.125,36.1749992,136.112503,36.1666679,18,18210
54362018,136.106247,36.1791649,136.112503,36.1833344,136.100006,36.1749992,18,18210
54362019,136.118744,36.1791649,136.125,36.1833344,136.112503,36.1749992,18,18210
54362028,136.106247,36.1875,136.112503,36.1916656,136.100006,36.1833344,18,18210
54362029,136.118744,36.1875,136.125,36.1916656,136.112503,36.1833344,18,18210
54362039,136.118744,36.1958351,136.125,36.2000008,136.112503,36.1916656,18,18210
54362048,136.106247,36.2041664,136.112503,36.2083321,136.100006,36.2000008,18,18210
54362049,136.118744,36.2041664,136.125,36.2083321,136.112503,36.2000008,18,18210
54362099,136.118744,36.2458344,136.125,36.25,136.112503,36.2416649,18,18210
54362100,136.131256,36.1708336,136.137497,36.1749992,136.125,36.1666679,18,18210
54362101,136.143753,36.1708336,136.149994,36.1749992,136.137497,36.1666679,18,18210
54362102,136.15625,36.1708336,136.162506,36.1749992,136.149994,36.1666679,18,18210
54362103,136.168747,36.1708336,136.175003,36.1749992,136.162506,36.1666679,18,18210
54362104,136.181244,36.1708336,136.1875,36.1749992,136.175003,36.1666679,18,18210
54362105,136.193756,36.1708336,136.199997,36.1749992,136.1875,36.1666679,18,18210
54362106,136.206253,36.1708336,136.212494,36.1749992,136.199997,36.1666679,18,18210
54362107,136.21875,36.1708336,136.225006,36.1749992,136.212494,36.1666679,18,18210
54362108,136.231247,36.1708336,136.237503,36.1749992,136.225006,36.1666679,18,18210
54362109,136.243744,36.1708336,136.25,36.1749992,136.237503,36.1666679,18,18210
54362110,136.131256,36.1791649,136.137497,36.1833344,136.125,36.1749992,18,18210
54362111,136.143753,36.1791649,136.149994,36.1833344,136.137497,36.1749992,18,18210
54362112,136.15625,36.1791649,136.162506,36.1833344,136.149994,36.1749992,18,18210
54362113,136.168747,36.1791649,136.175003,36.1833344,136.162506,36.1749992,18,18210
54362114,136.181244,36.1791649,136.1875,36.1833344,136.175003,36.1749992,18,18210
54362115,136.193756,36.1791649,136.199997,36.1833344,136.1875,36.1749992,18,18210
54362116,136.206253,36.1791649,136.212494,36.1833344,136.199997,36.1749992,18,18210
54362117,136.21875,36.1791649,136.225006,36.1833344,136.212494,36.1749992,18,18210
54362118,136.231247,36.1791649,136.237503,36.1833344,136.225006,36.1749992,18,18210
54362119,136.243744,36.1791649,136.25,36.1833344,136.237503,36.1749992,18,18210
54362120,136.131256,36.1875,136.137497,36.1916656,136.125,36.1833344,18,18210
54362121,136.143753,36.1875,136.149994,36.1916656,136.137497,36.1833344,18,18210
54362122,136.15625,36.1875,136.162506,36.1916656,136.149994,36.1833344,18,18210
54362123,136.168747,36.1875,136.175003,36.1916656,136.162506,36.1833344,18,18210
54362124,136.181244,36.1875,136.1875,36.1916656,136.175003,36.1833344,18,18210
54362125,136.193756,36.1875,136.199997,36.1916656,136.1875,36.1833344,18,18210
54362126,136.206253,36.1875,136.212494,36.1916656,136.199997,36.1833344,18,18210
54362127,136.21875,36.1875,136.225006,36.1916656,136.212494,36.1833344,18,18210
54362128,136.231247,36.1875,136.237503,36.1916656,136.225006,36.1833344,18,18210
54362130,136.131256,36.1958351,136.137497,36.2000008,136.125,36.1916656,18,18210
54362131,136.143753,36.1958351,136.149994,36.2000008,136.137497,36.1916656,18,18210
54362132,136.15625,36.1958351,136.162506,36.2000008,136.149994,36.1916656,18,18210
54362133,136.168747,36.1958351,136.175003,36.2000008,136.162506,36.1916656,18,18210
54362140,136.131256,36.2041664,136.137497,36.2083321,136.125,36.2000008,18,18210
54362141,136.143753,36.2041664,136.149994,36.2083321,136.137497,36.2000008,18,18210
54362142,136.15625,36.2041664,136.162506,36.2083321,136.149994,36.2000008,18,18210
54362143,136.168747,36.2041664,136.175003,36.2083321,136.162506,36.2000008,18,18210
54362150,136.131256,36.2125015,136.137497,36.2166672,136.125,36.2083321,18,18210
54362151,136.143753,36.2125015,136.149994,36.2166672,136.137497,36.2083321,18,18210
54362152,136.15625,36.2125015,136.162506,36.2166672,136.149994,36.2083321,18,18210
54362160,136.131256,36.2208328,136.137497,36.2249985,136.125,36.2166672,18,18210
54362161,136.143753,36.2208328,136.149994,36.2249985,136.137497,36.2166672,18,18210
54362162,136.15625,36.2208328,136.162506,36.2249985,136.149994,36.2166672,18,18210
54362163,136.168747,36.2208328,136.175003,36.2249985,136.162506,36.2166672,18,18210
54362170,136.131256,36.2291679,136.137497,36.2333336,136.125,36.2249985,18,18210
54362171,136.143753,36.2291679,136.149994,36.2333336,136.137497,36.2249985,18,18210
54362172,136.15625,36.2291679,136.162506,36.2333336,136.149994,36.2249985,18,18210
54362173,136.168747,36.2291679,136.175003,36.2333336,136.162506,36.2249985,18,18210
54362174,136.181244,36.2291679,136.1875,36.2333336,136.175003,36.2249985,18,18210
54362180,136.131256,36.2374992,136.137497,36.2416649,136.125,36.2333336,18,18210
54362181,136.143753,36.2374992,136.149994,36.2416649,136.137497,36.2333336,18,18210
54362182,136.15625,36.2374992,136.162506,36.2416649,136.149994,36.2333336,18,18210
54362183,136.168747,36.2374992,136.175003,36.2416649,136.162506,36.2333336,18,18210
54362184,136.181244,36.2374992,136.1875,36.2416649,136.175003,36.2333336,18,18210
54362185,136.193756,36.2374992,136.199997,36.2416649,136.1875,36.2333336,18,18210
54362190,136.131256,36.2458344,136.137497,36.25,136.125,36.2416649,18,18210
54362191,136.143753,36.2458344,136.149994,36.25,136.137497,36.2416649,18,18210
54362192,136.15625,36.2458344,136.162506,36.25,136.149994,36.2416649,18,18210
54362193,136.168747,36.2458344,136.175003,36.25,136.162506,36.2416649,18,18210
54362194,136.181244,36.2458344,136.1875,36.25,136.175003,36.2416649,18,18210
54362195,136.193756,36.2458344,136.199997,36.25,136.1875,36.2416649,18,18210
54362200,136.256256,36.1708336,136.262497,36.1749992,136.25,36.1666679,18,18210
54362201,136.268753,36.1708336,136.274994,36.1749992,136.262497,36.1666679,18,18210
54362202,136.28125,36.1708336,136.287506,36.1749992,136.274994,36.1666679,18,18210
54362203,136.293747,36.1708336,136.300003,36.1749992,136.287506,36.1666679,18,18210
54362204,136.306244,36.1708336,136.3125,36.1749992,136.300003,36.1666679,18,18210
54362205,136.318756,36.1708336,136.324997,36.1749992,136.3125,36.1666679,18,18210
54362206,136.331253,36.1708336,136.337494,36.1749992,136.324997,36.1666679,18,18210
54362207,136.34375,36.1708336,136.350006,36.1749992,136.337494,36.1666679,18,18210
54362210,136.256256,36.1791649,136.262497,36.1833344,136.25,36.1749992,18,18210
54362214,136.306244,36.1791649,136.3125,36.1833344,136.300003,36.1749992,18,18210
54362215,136.318756,36.1791649,136.324997,36.1833344,136.3125,36.1749992,18,18210
54362216,136.331253,36.1791649,136.337494,36.1833344,136.324997,36.1749992,18,18210
54362224,136.306244,36.1875,136.3125,36.1916656,136.300003,36.1833344,18,18210
54362225,136.318756,36.1875,136.324997,36.1916656,136.3125,36.1833344,18,18210
54362226,136.331253,36.1875,136.337494,36.1916656,136.324997,36.1833344,18,18210
54362236,136.331253,36.1958351,136.337494,36.2000008,136.324997,36.1916656,18,18210
54362302,136.40625,36.1708336,136.412506,36.1749992,136.399994,36.1666679,18,18210
